contractsymbol,lasttradedate,strike,lastprice,bid,ask,change,percentchange,volume,openinterest,impliedvolatility,inthemoney,contractsize,currency,option_type,ticker,expiration,valuation_date,mid,days_to_expiry,ttm,spot,moneyness,spread,spread_over_mid,trade_age_days,log_moneyness,maturity_bucket,iv_model,moneyness_flag,oos_flag,sample,iv_engine,price_bsm,delta_bsm,price_crr,delta_crr,price_lsm,eep_crr,eep_lsm
GOOG260501C00260000,2026-04-01 19:39:12,260.0,38.0,35.5,39.05,0.0,0.0,1.0,24,0.5258836474609375,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,37.275,28,0.07671232876712329,294.4599914550781,0.8829722459584625,3.549999999999997,0.09523809523809516,2,-0.12446151040277803,short,0.41082992388743383,itm,True,oos,0.437762635607433,37.73131293406365,0.8666314268252886,37.73285355595899,0.8650265463671964,37.37754239339498,0.001540621895337324,-0.35377054066866975
GOOG260501C00265000,2026-04-02 14:26:35,265.0,32.0,32.65,34.6,13.65,74.38692,1.0,27,0.49847913635253904,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,33.625,28,0.07671232876712329,294.4599914550781,0.8999524814576637,1.9500000000000028,0.05799256505576217,1,-0.1054133154320835,short,0.4365267205208665,itm,True,oos,0.42541705949983666,33.39845749423296,0.8358904535260494,33.40358528104477,0.8335288240243333,32.95547744740932,0.0051277868118120296,-0.4429800468236351
GOOG260501C00270000,2026-04-01 14:06:20,270.0,27.9,27.4,30.15,0.0,0.0,1.0,42,0.46747358703613284,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,28.775,28,0.07671232876712329,294.4599914550781,0.9169327169568648,2.75,0.0955690703735882,2,-0.08672118241993103,short,0.3935768193527275,itm,True,oos,0.4135497141243858,29.22496891549187,0.7993321088786429,29.232412684760114,0.796217059235375,28.672978845750816,0.007443769268242306,-0.5519900697410556
GOOG260501C00275000,2026-04-02 13:44:25,275.0,21.35,23.95,26.25,-4.6499996,-17.884613,1.0,161,0.4529473651123047,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,25.1,28,0.07671232876712329,294.4599914550781,0.9339129524560661,2.3000000000000007,0.0916334661354582,1,-0.06837204375173445,short,0.3965761757571467,itm,True,oos,0.4022360992851065,25.244227125618835,0.7564605194367018,25.252716848469092,0.7528238185111076,24.753174093007814,0.008489722850256953,-0.4910530326110205
GOOG260501C00280000,2026-04-02 14:33:42,280.0,21.0,20.3,22.35,-1.8999996,-8.296942,34.0,145,0.43201251586914063,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,21.325000000000003,28,0.07671232876712329,294.4599914550781,0.9508931879552672,2.0500000000000007,0.09613130128956626,1,-0.0503535382490562,short,0.385559294178415,itm,True,oos,0.39155324407094927,21.492816464203003,0.7070461411205838,21.50026518594414,0.7034202864028669,20.908496555987117,0.007448721741138087,-0.5843199082158854
GOOG260501C00285000,2026-04-02 19:58:48,285.0,18.05,16.9,18.35,-0.9900017,-5.1995883,24.0,146,0.40167834655761714,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,17.625,28,0.07671232876712329,294.4599914550781,0.9678734234544685,1.4500000000000028,0.08226950354609945,1,-0.032653961149655235,short,0.36883497497372847,itm,False,calibration,0.3815738364346005,18.00858118514512,0.6512685953019036,18.01095974904949,0.6484894798079817,17.503395655766454,0.0023785639043722995,-0.5051855293786645
GOOG260501C00290000,2026-04-02 19:21:53,290.0,14.91,14.25,15.6,-0.84000015,-5.333334,98.0,205,0.40344834838867194,True,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,14.925,28,0.07671232876712329,294.4599914550781,0.9848536589536697,1.3499999999999996,0.09045226130653264,1,-0.015262218437786003,short,0.37542997562530983,itm,False,calibration,0.37236172356515557,14.82770154498084,0.5898456697832699,14.818042014582916,0.5889544262950517,14.74092023216929,-0.009659530397923888,-0.0867813128115511
GOOG260501C00295000,2026-04-02 19:48:04,295.0,11.9,11.8,12.3,-1.25,-9.505704,112.0,2824,0.37933970275878903,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,12.05,28,0.07671232876712329,294.4599914550781,1.0018338944528709,0.5,0.04149377593360996,1,0.0018322149215140434,short,0.3660935424286779,atm,False,calibration,0.36396569790861394,11.980894605382787,0.5241056356078618,11.979332053262032,0.5261489524958274,11.8889190289579,-0.0015625521207542903,-0.09197557642488619
GOOG260501C00300000,2026-04-02 19:59:47,300.0,9.6,9.4,9.9,-0.7699995,-7.4252605,148.0,1116,0.3733583172607422,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,9.65,28,0.07671232876712329,294.4599914550781,1.018814129952072,0.5,0.05181347150259067,1,0.018639333237895322,short,0.3613810668543499,otm,False,calibration,0.3564145131061562,9.489366750423812,0.45595523706914554,9.500336550803866,0.45962677618738473,9.312721080019024,0.01096980038005313,-0.1766456704047883
GOOG260501C00305000,2026-04-02 19:47:39,305.0,7.15,7.25,7.6,-0.9999995,-12.269934,137.0,370,0.3606631317138671,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,7.425,28,0.07671232876712329,294.4599914550781,1.0357943654512733,0.34999999999999964,0.04713804713804709,1,0.03516863518910593,short,0.3517489134439787,otm,False,calibration,0.34971678990472627,7.361498420591005,0.3877185146549539,7.374004943815758,0.3866621466832223,7.199746282275083,0.01250652322475343,-0.16175213831592217
GOOG260501C00310000,2026-04-02 19:57:49,310.0,5.55,5.5,5.75,-0.75,-11.904761,80.0,6781,0.35169105346679685,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,5.625,28,0.07671232876712329,294.4599914550781,1.0527746009504746,0.25,0.044444444444444446,1,0.05142915606088628,short,0.3450235317327705,otm,True,oos,0.3438585683115904,5.590926173954685,0.3218608356373093,5.592152759879955,0.31934194843971964,5.470128988254295,0.0012265859252700295,-0.12079718570038978
GOOG260501C00315000,2026-04-02 19:57:49,315.0,4.11,4.0,4.25,-0.6799998,-14.196239,61.0,708,0.34400070068359373,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,4.125,28,0.07671232876712329,294.4599914550781,1.0697548364496756,0.25,0.06060606060606061,1,0.06742949740732725,short,0.3376019311486885,otm,True,oos,0.3388083616009722,4.156929853490453,0.2606600492072396,4.150095941285131,0.2624940797982201,3.992249176590122,-0.006833912205322257,-0.1646806769003315
GOOG260501C00320000,2026-04-02 19:52:42,320.0,3.05,2.91,3.1,-0.4000001,-11.594205,165.0,10506,0.3386906951904296,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,3.005,28,0.07671232876712329,294.4599914550781,1.0867350719488769,0.18999999999999995,0.06322795341098168,1,0.08317785437546646,short,0.3335795631233069,otm,True,oos,0.33451810666019816,3.026782304377342,0.2059066246237793,3.0316861319477293,0.20847174404738203,2.870313998613046,0.004903827570387431,-0.15646830576429593
GOOG260501C00325000,2026-04-02 19:41:17,325.0,2.11,2.04,2.24,-0.44000006,-17.254904,153.0,6690,0.3354558642578125,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,2.14,28,0.07671232876712329,294.4599914550781,1.103715307448078,0.20000000000000018,0.09345794392523372,1,0.09868204091143175,short,0.3299261397073615,otm,True,oos,0.3309309346192896,2.159800868419424,0.15871461354901956,2.1639600228359313,0.15828516351984936,2.047953568697688,0.00415915441650716,-0.1118472997217359
GOOG260501C00330000,2026-04-02 17:29:23,330.0,1.7,1.38,1.61,-0.24000001,-12.371134,96.0,621,0.33399103515625,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,1.495,28,0.07671232876712329,294.4599914550781,1.1206955429472794,0.2300000000000002,0.15384615384615397,1,0.11394951304222022,short,0.32694701855709807,otm,True,oos,0.3279837532742909,1.511821643681209,0.1194730448422393,1.5077668872602374,0.11867789912466466,1.4830358316402537,-0.004054756420971639,-0.028785812040955427
GOOG260501C00335000,2026-04-02 19:56:52,335.0,1.06,0.98,1.12,-0.3800001,-26.388895,3.0,359,0.33130551513671874,False,REGULAR,USD,call,GOOG,2026-05-01,2026-04-03,1.05,28,0.07671232876712329,294.4599914550781,1.1376757784464806,0.14000000000000012,0.13333333333333344,1,0.12898739040676077,short,0.3264266318377967,otm,True,oos,0.3256113720906389,1.0393621249035334,0.08793037107910223,1.0343241008729362,0.08930041136600467,1.0150900082714711,-0.005038024030597166,-0.0242721166320623
GOOG260501P00255000,2026-04-02 16:54:34,255.0,2.21,1.92,2.14,0.11000013,5.238102,6.0,294,0.44470770141601557,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,2.0300000000000002,28,0.07671232876712329,294.4599914550781,0.8659920104592612,0.2200000000000002,0.10837438423645329,1,-0.14387959625987967,short,0.45406256623474395,otm,True,oos,0.4505152581149112,2.0096135122620673,-0.10780762094683971,2.010626359088835,-0.1090668662715156,1.934223842114167,0.0010128468267676105,-0.07538967014790021
GOOG260501P00260000,2026-04-02 19:27:38,260.0,2.7,2.45,2.64,-0.03999996,-1.4598526,45.0,319,0.4294490649414063,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,2.545,28,0.07671232876712329,294.4599914550781,0.8829722459584625,0.18999999999999995,0.07465618860510803,1,-0.12446151040277803,short,0.43680645660629214,otm,True,oos,0.437762635607433,2.532406340821346,-0.1333685731747114,2.5402731088159713,-0.13535413481802672,2.4041762136958904,0.007866767994625157,-0.12823012712545578
GOOG260501P00265000,2026-04-02 19:14:12,265.0,3.4,3.05,3.25,0.0,0.0,26.0,221,0.41394629028320307,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,3.15,28,0.07671232876712329,294.4599914550781,0.8999524814576637,0.20000000000000018,0.06349206349206354,1,-0.1054133154320835,short,0.42354936819300165,otm,True,oos,0.42541705949983666,3.1853409944874613,-0.1641095464739506,3.1990963106554724,-0.16697827196580128,3.042953455316641,0.013755316168011067,-0.14238753917082025
GOOG260501P00270000,2026-04-02 19:13:54,270.0,4.08,3.75,4.15,-0.13000011,-3.0878887,226.0,810,0.4050962811279296,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,3.95,28,0.07671232876712329,294.4599914550781,0.9169327169568648,0.40000000000000036,0.10126582278481021,1,-0.08672118241993103,short,0.4097297428248358,otm,True,oos,0.4135497141243858,3.997642509243235,-0.20066789112135708,4.016856716161124,-0.20445734859252954,3.908545081418854,0.019214206917888887,-0.08909742782438101
GOOG260501P00275000,2026-04-02 19:59:00,275.0,5.08,4.8,5.1,-0.07000017,-1.3592267,315.0,370,0.39050902465820314,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,4.949999999999999,28,0.07671232876712329,294.4599914550781,0.9339129524560661,0.2999999999999998,0.06060606060606058,1,-0.06837204375173445,short,0.399438126437683,otm,True,oos,0.4022360992851065,5.002690812867058,-0.24353948056329822,5.027219801706346,-0.24807430125216606,4.91459881507707,0.02452898883928789,-0.08809199778998877
GOOG260501P00280000,2026-04-02 18:25:25,280.0,6.48,5.95,6.45,-0.119999886,-1.8181801,127.0,396,0.3828797064208984,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,6.2,28,0.07671232876712329,294.4599914550781,0.9508931879552672,0.5,0.08064516129032258,1,-0.0503535382490562,short,0.3878546858285842,otm,True,oos,0.39155324407094927,6.237070244948072,-0.29295385887941616,6.266362099221696,-0.2977778339123605,6.177840320651168,0.02929185427362402,-0.0592299242969041
GOOG260501P00285000,2026-04-02 19:42:14,285.0,8.2,7.7,7.95,0.14999962,1.8633492,1177.0,252,0.3714662463378906,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,7.825,28,0.07671232876712329,294.4599914550781,0.9678734234544685,0.25,0.03194888178913738,1,-0.032653961149655235,short,0.3841952166442397,otm,False,calibration,0.3815738364346005,7.738625059387033,-0.3487314046980964,7.770786856138562,-0.3531131287550374,7.670363479740639,0.03216179675152908,-0.06826157964639368
GOOG260501P00290000,2026-04-02 18:32:57,290.0,9.8,9.6,9.8,0.0,0.0,111.0,321,0.36225002990722655,False,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,9.7,28,0.07671232876712329,294.4599914550781,0.9848536589536697,0.20000000000000107,0.02061855670103104,1,-0.015262218437786003,short,0.3740713478605997,otm,False,calibration,0.37236172356515557,9.543535512719586,-0.4101543302167301,9.574827183632191,-0.4132135084722226,9.54091936234452,0.031291670912604985,-0.0026161503750667947
GOOG260501P00295000,2026-04-02 19:48:48,295.0,12.13,10.95,12.2,0.27000046,2.276564,21.0,209,0.3601138208007812,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,11.575,28,0.07671232876712329,294.4599914550781,1.0018338944528709,1.25,0.10799136069114472,1,0.0018322149215140434,short,0.35961739024652944,atm,False,calibration,0.36396569790861394,11.68251866661845,-0.47589436439213817,11.736576979352765,-0.47683072120707937,11.586521941897123,0.05405831273431616,-0.09599672472132603
GOOG260501P00300000,2026-04-02 13:30:10,300.0,16.6,13.75,16.0,2.6000004,18.571432,2.0,160,0.39050902465820314,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,14.875,28,0.07671232876712329,294.4599914550781,1.018814129952072,2.25,0.15126050420168066,1,0.018639333237895322,short,0.37413975518580433,itm,False,calibration,0.3564145131061562,14.17678090515625,-0.5440447629308545,14.260925103234914,-0.5445917133343745,13.932101912262926,0.0841441980786648,-0.2446789928933235
GOOG260501P00305000,2026-04-01 19:59:18,305.0,17.08,16.9,17.8,0.0,0.0,52.0,78,0.34998208618164056,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,17.35,28,0.07671232876712329,294.4599914550781,1.0357943654512733,0.9000000000000021,0.05187319884726237,2,0.03516863518910593,short,0.3556690217117975,itm,False,calibration,0.34971678990472627,17.034702668820273,-0.6122814853450461,17.143375675044133,-0.6183639891802031,16.77688496082489,0.10867300622386011,-0.2578177079953825
GOOG260501P00310000,2026-04-02 15:38:01,310.0,21.0,19.75,21.2,1.0499992,5.263154,1.0,105,0.3487613952636719,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,20.475,28,0.07671232876712329,294.4599914550781,1.0527746009504746,1.4499999999999993,0.07081807081807077,1,0.05142915606088628,short,0.34761643288856403,itm,True,oos,0.3438585683115904,20.249920515680827,-0.6781391643626907,20.37764575575392,-0.6865443279852372,20.107071482553064,0.12772524007309372,-0.14284903312776365
GOOG260501P00315000,2026-04-02 19:53:44,315.0,24.6,22.7,26.35,-0.45999908,-1.835591,1.0,29,0.4002135174560547,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,24.525,28,0.07671232876712329,294.4599914550781,1.0697548364496756,3.650000000000002,0.14882772680937828,1,0.06742949740732725,short,0.35850546316285437,itm,True,oos,0.3388083616009722,23.801714288713413,-0.7393399507927604,23.960538275338646,-0.7452670683706072,23.838836409770348,0.158823986625233,0.03712212105693524
GOOG260501P00320000,2026-04-01 13:58:15,320.0,28.69,26.35,30.35,0.0,0.0,6.0,180,0.40680524841308596,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,28.35,28,0.07671232876712329,294.4599914550781,1.0867350719488769,4.0,0.14109347442680775,2,0.08317785437546646,short,0.35697488640830705,itm,True,oos,0.33451810666019816,27.65735683309714,-0.7940933753762207,27.87182580267938,-0.8013897179308626,27.84426881878855,0.2144689695822386,0.18691198569140965
GOOG260501P00325000,2026-04-01 16:29:16,325.0,31.0,30.95,34.0,0.0,0.0,25.0,432,0.39148557739257805,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,32.475,28,0.07671232876712329,294.4599914550781,1.103715307448078,3.0500000000000007,0.09391839876828331,2,0.09868204091143175,short,0.352084403266597,itm,True,oos,0.3309309346192896,31.776165490636146,-0.8412853864509804,32.04410322125862,-0.8530654754917312,32.05533495399661,0.26793773062247084,0.2791694633604678
GOOG260501P00330000,2026-04-02 13:30:00,330.0,41.5,35.65,38.4,6.0,16.901407,3.0,6,0.39978627563476565,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,37.025,28,0.07671232876712329,294.4599914550781,1.1206955429472794,2.75,0.07427413909520594,1,0.11394951304222022,short,0.3657113739169676,itm,True,oos,0.3279837532742909,36.11397635939471,-0.8805269551577607,36.43984019259766,-0.8945357965607151,36.54192738212325,0.3258638332029449,0.4279510227285357
GOOG260501P00335000,2026-03-31 13:41:42,335.0,56.75,39.65,43.5,0.0,0.0,1.0,1,0.4381159704589844,True,REGULAR,USD,put,GOOG,2026-05-01,2026-04-03,41.575,28,0.07671232876712329,294.4599914550781,1.1376757784464806,3.8500000000000014,0.09260372820204453,3,0.12898739040676077,short,0.3668629757265436,itm,True,oos,0.3256113720906389,40.62730693411385,-0.9120696289208978,41.028332736685186,-0.9268956389802552,41.19657557598779,0.4010258025713398,0.5692686418739399
GOOG260618C00255000,2026-04-02 16:07:08,255.0,46.15,45.3,48.55,-1.75,-3.6534448,10.0,2678,0.4743094561767578,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,46.925,76,0.20821917808219179,294.4599914550781,0.8659920104592612,3.25,0.06925945657964838,1,-0.14387959625987967,medium,0.39553403364778567,itm,True,oos,0.40159803330017213,47.13700399568404,0.8209316460100877,47.151106006076525,0.8190122671902513,46.16508778150367,0.014102010392484488,-0.9719162141803679
GOOG260618C00260000,2026-04-02 19:18:56,260.0,42.6,42.85,44.05,-0.12000275,-0.2809053,1.0,1797,0.45001770690917964,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,43.45,76,0.20821917808219179,294.4599914550781,0.8829722459584625,1.1999999999999957,0.02761795166858448,1,-0.12446151040277803,medium,0.40279798957552265,itm,True,oos,0.39397019820494233,43.11137201418623,0.7953664317216749,43.104324369013725,0.7936731778523275,42.17211160180872,-0.007047645172505668,-0.9392604123775072
GOOG260618C00265000,2026-04-01 18:18:06,265.0,39.85,39.0,40.0,0.0,0.0,7.0,573,0.4348201049804688,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,39.5,76,0.20821917808219179,294.4599914550781,0.8999524814576637,1.0,0.02531645569620253,2,-0.1054133154320835,medium,0.3933940157262326,itm,True,oos,0.38662570633602683,39.22098781574283,0.7671540241736318,39.226272702467675,0.7691405366791095,38.29011135906836,0.005284886724844284,-0.9308764566744685
GOOG260618C00270000,2026-04-01 18:18:01,270.0,36.1,34.75,35.7,0.0,0.0,33.0,1048,0.4120847366333008,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,35.225,76,0.20821917808219179,294.4599914550781,0.9169327169568648,0.9500000000000028,0.026969481902058275,2,-0.08672118241993103,medium,0.37374397348664246,itm,True,oos,0.3795930132934535,35.48121146818369,0.7362635890921537,35.500350633393175,0.7344001686716084,34.47770555853409,0.019139165209487885,-1.003505909649597
GOOG260618C00275000,2026-04-02 13:43:19,275.0,31.3,29.95,32.9,-1.3500023,-4.1347694,5.0,681,0.4186154330444336,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,31.424999999999997,76,0.20821917808219179,294.4599914550781,0.9339129524560661,2.9499999999999993,0.09387430389817024,1,-0.06837204375173445,medium,0.3624965039852557,itm,True,oos,0.37290077567995933,31.90770375266831,0.7027379597351397,31.908520592298096,0.7007454008727212,30.966385399698577,0.000816839629784738,-0.9413183529697342
GOOG260618C00280000,2026-04-02 18:47:38,280.0,28.1,26.95,29.55,-1.5,-5.0675673,20.0,3997,0.41013163116455076,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,28.25,76,0.20821917808219179,294.4599914550781,0.9508931879552672,2.6000000000000014,0.09203539823008855,1,-0.0503535382490562,medium,0.3611293655392122,itm,True,oos,0.3665770221299286,28.515904516865845,0.6667092159478267,28.51277381204821,0.667573833480695,27.59186258475015,-0.0031307048176358876,-0.9240419321156956
GOOG260618C00285000,2026-04-02 18:29:14,285.0,24.95,25.0,26.4,-0.8499985,-3.2945678,5.0,938,0.4024717956542969,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,25.7,76,0.20821917808219179,294.4599914550781,0.9678734234544685,1.3999999999999986,0.05447470817120617,1,-0.032653961149655235,medium,0.3681164887731475,itm,False,calibration,0.3606471288751467,25.320332615168127,0.6284110586220357,25.341166642438928,0.6318093916665076,25.166397644047,0.020834027270801414,-0.15393497112112797
GOOG260618C00290000,2026-04-02 19:57:42,290.0,22.3,22.15,22.45,-1.0500011,-4.496793,248.0,1598,0.3765626309204102,True,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,22.299999999999997,76,0.20821917808219179,294.4599914550781,0.9848536589536697,0.3000000000000007,0.013452914798206312,1,-0.015262218437786003,medium,0.3544856029634733,itm,False,calibration,0.3551327292517871,22.333837150911705,0.5881843508119012,22.351931796669355,0.5853688805126015,22.181446702164777,0.01809464575764963,-0.1523904487469281
GOOG260618C00295000,2026-04-02 19:39:10,295.0,19.12,19.35,19.7,-0.8299999,-4.1604004,254.0,1230,0.3701540036010742,False,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,19.525,76,0.20821917808219179,294.4599914550781,1.0018338944528709,0.34999999999999787,0.017925736235595284,1,0.0018322149215140434,medium,0.3492650838086464,atm,False,calibration,0.35004980923097107,19.56677886976226,0.5464737303215893,19.557282206213287,0.545827606110134,19.358217911469843,-0.009496663548972606,-0.2085609582924164
GOOG260618C00300000,2026-04-02 19:21:52,300.0,17.0,16.85,17.15,-0.77000046,-4.333148,749.0,6233,0.3638674453735352,False,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,17.0,76,0.20821917808219179,294.4599914550781,1.018814129952072,0.29999999999999716,0.017647058823529245,1,0.018639333237895322,medium,0.3449168922714861,otm,False,calibration,0.3454071676590672,17.02627951894118,0.5038131450956983,17.02824688803277,0.5049381839392861,16.855394631930324,0.0019673690915880115,-0.1708848870108568
GOOG260618C00305000,2026-04-02 19:17:40,305.0,14.56,14.5,15.1,-0.55999947,-3.7037003,46.0,2759,0.3632570999145508,False,REGULAR,USD,call,GOOG,2026-06-18,2026-04-03,14.8,76,0.20821917808219179,294.4599914550781,1.0357943654512733,0.5999999999999996,0.040540540540540515,1,0.03516863518910593,medium,0.342786641835971,otm,False,calibration,0.3412067581882099,14.715716302291753,0.4608008439301659,14.73617315564914,0.46309971145406437,14.373665034969537,0.020456853357387672,-0.3420512673222156
